,userId,restaurantId,rating,user,restaurant
4382514,sjWvk3DZapZ-9ULAFtDmYw,3ky17eHU-4gSl3knpI__-w,5,832,1045
2330560,yNul6w0AxFsP6u41rDxPmw,Pb5AfEWAB8GWlHyy-p-l1g,5,437,2710
1137555,ftUrNSpxUr8eWCyOlsZVgg,MtViLqobs9m4Ia07Sdux0Q,4,203,7482
2483501,kXt6tPSGLWhWTiXO7XPjuA,QEJgZqn_jYMvmkHaY8NKVg,4,461,14526
4620714,bpgbVPJcG-wQ4cNBcPPIxw,nD7JKvHL4U4xJZEPIRva7w,4,892,4483
3415829,0ygWZ_gXF8qTm0bY95JJqA,ymtJtXwsJUClLNDepV1piQ,5,620,1429
2439527,8M4TrpX2jPcz4_Wd7S4qcQ,sc__kdcFV4IcNTfBx1707w,4,452,14224
2630764,PeLGa5vUR8_mcsn-fn42Jg,AsCdjxtQKvn-s1OyyG-joQ,3,413,2537
3120329,7c6TSHHKVeB8lngF7XWalA,efudato_DEXzzTqvGnFQDg,4,588,17716
5178115,BTxxGYdw8CNV7UZGc9YU1Q,jca2NWkvTI3cuqT6P486Hg,4,989,684
3671943,cQrnxjgVBhjAcOJttw48aw,3TRgD3KLVis61eGvMZrykA,4,709,8736
1540497,Rzf35jKV8e8EJdssrae_AA,EphJxfsA3cZh1SQLrBJkRA,5,202,9761
1101132,Uwu72w77MPox942_GnCS7g,vbZA89K-HNDID98Kc9YkJQ,5,221,7179
2756097,PKEzKWv_FktMm2mGPjwd0Q,9Rs7n2LbINBN8kLbScjhmA,3,411,16082
4514294,tyaqaJlJkrqqHiCoUg2WCw,yp2nRId4v-bDtrYl5A3F-g,5,867,3669
724520,m7z-tX6XDZ27xGhGjnI21w,nN3Wz07uxBRKIAKf1x7VJA,2,127,5420
4189400,8ydnqYbyrsl-Ri0TRxgSjA,Zmfq3DVhHdtVChhSxzoUHw,3,809,4316
3265173,PKEzKWv_FktMm2mGPjwd0Q,vhlLdsXow5075wQT6teakg,4,411,18673
4702888,gVmUR8rqUFdbSeZbsg6z_w,K-uQkfSUTwu5LIwPB4b_vg,5,908,1890
1603296,8DEyKVyplnOcSKx39vatbg,hDL3Q-GNQlOuE04_zWEMJA,3,235,2308
527550,nXMMoDzXRByQiWH9cf-FAQ,r6apfvgfl9lCFEjpnXnnxg,5,99,4522
4863680,3_4-eRoGsGUj_LI0InHIDw,xfuXnbntZsnghqC0dNZPTQ,5,936,26305
3146533,zvRiInWniKYY8JHGnEy3Kw,HyKxWC9PrqlODjO-CBCIZA,5,594,16176
2921454,tH0uKD-vNwMoEc3Xk3Cbdg,NQhPS0MUKJgBUB6PTLlmzA,5,533,16053
213502,dIIKEfOgo0KqUfGQvGikPg,VI2tehb4QvPESB3OV-d5hA,4,43,1971
2552702,8DGFWco9VeBAxjqsuh1aSw,jsuUmIEefPjV__ads62Z5w,4,446,12589
2552764,8DGFWco9VeBAxjqsuh1aSw,oMtdUzMdo5W5qrldiOGROg,4,446,234
4567171,qIIWAMJ_LwlJi0fntUpsjg,_ESIk0hZa3MdyxEsOlKv5Q,3,878,18388
1654515,tCbEkK11lnqeaNVkhlurrQ,8ZyOqUYfHB5YygUb97TS3A,5,301,10429
2012805,vwi68eg4bmJHMSYq3jP2OQ,IPEQKKR2yozx4-4hjUx13w,2,366,12726
1774468,i6V3NyTdkBVwPpH7r2BINA,qeAiqiHROF-jZJDKX7v0Gg,5,341,11045
188222,iCG9Z_4TDOxMG_aLWM6LHw,oVZsUPIMdS8Vk7Jip5l0_g,5,37,981
27147,1OyGq6lx5rW5jxZs1JebkQ,dJqpg-itMD2DkDSGOxT4mg,4,6,394
3389249,ehzvSXsijzgxsYHvXeaS-Q,rYD1PTJ_SPK7qXgOd_0TPw,5,628,19639
2587061,PKEzKWv_FktMm2mGPjwd0Q,_0ZIFTvfcA3UETO_S_JTNA,3,411,12307
4507959,N0qq4upibIRvLzE2SzVPtQ,lJOGYkb8_n77ixVh_3zaug,4,864,24496
4853027,e3jav1lBZRKP2iaCYHJHPQ,J_btDyZbIv0hZNjrw56zlA,4,933,8526
3198079,355UEtoVqk4ZFecR1itrCQ,fQ_wq_2YpXO8T-GHVSxkwA,5,610,2554
4181056,oIxsWOWytMmV4bf_ffo01w,8PaRm2RznnwWaouI5Dj1AQ,4,755,23151
1069476,DKdttAvXagfAfNFIKeApuw,URJa6xIzFltzpy-qxJeW2Q,5,213,4385
2093618,FRTed_TjXG-ocDy-638tGQ,dO2V9ut5x8Zx_XhYrNp4Ig,1,396,12943
1144769,Uwu72w77MPox942_GnCS7g,8ZaaUqIp_h__jUIoPfuVKA,3,221,7617
2768040,PeLGa5vUR8_mcsn-fn42Jg,bQRdRJ3fBGXzTjptdAAecg,4,413,16134
2448963,25W8CVIdQDIkyPb8ISCGpQ,7hEKJdqDqL6TdVYoPqFSZQ,2,404,14345
3415881,0ygWZ_gXF8qTm0bY95JJqA,E-LZ0Xl1ETDeMrtM9H3-PQ,4,620,163
2501470,bK77x79OY8-Pf3KaFQSlMQ,jKouo5jYanSbsliaNwdWFw,5,469,14767
4093630,MMf0LhEk5tGa1LvN7zcDnA,L6ZPG8lO1tMGmHimSjuEMg,3,715,22748
5191469,#NAME?,jLxeBgWhLRbII2ACkgH1Sg,5,982,11394
2955917,pMefTWo6gMdx8WhYSA2u3w,SvW3WsatQWvR8c1iwAD_QA,4,557,16938
2755364,zgV0ZroIF956gw4cul8MHA,VahVKCDFougCFlWH87OYZQ,5,521,12740
2679465,5MCBLBxr10NLUKZ4AboAMg,FMoKoSHgitwnt_iMWm31nQ,4,507,15683
1746770,DpAk34vPISjIGYlBUyAdPw,owsVSnllxn994EpBR8ZFwQ,2,333,10866
3679753,pMefTWo6gMdx8WhYSA2u3w,_ONkRPvpIYdCuj9u6cIPeA,3,557,21338
4303316,sjWvk3DZapZ-9ULAFtDmYw,JWsq_5AX1vDi-cG7iMJQCA,1,832,6434
3604751,mm3LSCcGr9F0z7dQSH4TqA,8bay4PIwQ3pgv0XUg9xURg,5,697,20980
3359816,57tf_RmT5o3BiFj2gpV-Jg,7wMB3wMbOp0gq3l6nHfOaA,4,624,9409
4729125,PXe-x5SAMzAEn8EOBCVgeA,n1S7XnZfCCDIWlMZ8yUvEw,3,912,5887
1079035,ftUrNSpxUr8eWCyOlsZVgg,k7VQD0pbdFN0Ju0yNVrtZQ,3,203,7011
4767477,NFgvM7LMx5Ocsxr7J2_sVA,k1c_bC3DK6mKg797vH1T8w,4,919,698
3265610,snOEFsP64IOuQ9Ll8_JrAg,8ciT6qjI18x9EPtOb-gqYQ,5,598,1626
3721357,ZslMmrn4z4BMPRRDoaBtgA,rv3tg4rZocC5W55KYat8Eg,4,708,21519
2981296,1fNQRju9gmoCEvbPQBSo7w,XvUu2SolFWL94EPEBrjEYQ,3,561,4681
1857503,KRGbR3MMNj1GTkd6SN_PwQ,B70iTJjcPkuYn8ouUewWgw,4,362,5330
3602254,c6YzomKdh2U-W0wiYIpRSw,5X28bwD1m8jvZ_JZoUsGCA,5,696,20965
2958501,1AKf_1cyKliulq-lEkEpaQ,YlwJYpBWa-oL0byTVPNKRQ,4,558,3641
2127300,i6V3NyTdkBVwPpH7r2BINA,VrSxKWokl9292HOgU7A46g,5,341,13048
4602893,eAJ3Ip0vh-zuk_BmcmchYA,cdPnRYnfKrbeEUAoSJONtw,4,888,37
1413357,TbhyP24zYZqZ2VJZgu1wrg,Uv66-3mx1gAIE33-5LQWIA,3,153,8981
1850731,d4HROB_w5bl2p6esvLSerw,kiMeT_cb_nd1sHr1oCJKGg,5,358,11475
4966895,hsRakdr_WTyvTGf7orKvlg,PJVjfGtVc71M0XlUr83teQ,5,953,22045
3258946,6aSVrKFKo8GyfmU6VmGYTg,u-SJ5QUwrNquL9VnXwl8cg,5,625,1148
922381,vJGLEHyhCs9V-5fAe-xx3w,1e6FzPXVxOOrMfgplBDEJg,5,168,6413
1807201,WrhnuLDFmyu_bB-FLP_gsA,snw9iNNLpFYZeHotW00uVA,5,351,398
3602050,iTxPwAK3uqAIg1YtB2nFKw,dtQ_nIADFp7AP91H0ttAKA,5,672,19680
1817581,YRcaNlwQ6XXPFDXWtuMGdA,24kLBBjPsRpOVjnx7dz7Xw,4,321,11299
5170042,lQMP-a6ICHjGokc5sZdlNg,ZjdcfPbkBVtMnXm8jLSV_A,4,987,19959
3265207,PKEzKWv_FktMm2mGPjwd0Q,pYUoaak6lIHX_8clvk5Raw,2,411,18690
22402,kRSm3Y3DdfIM7etuY4APhg,3cXsW6HxqW1HS4fcNCP1HQ,1,3,313
5178184,BTxxGYdw8CNV7UZGc9YU1Q,ciRz_po5TDsM3HEpu9GqXg,5,989,27460
2803732,73FJrLal7z88213nKkSVjg,6nbPXEjmBnDtsgM_YNwGjw,5,531,16310
1419467,Rzf35jKV8e8EJdssrae_AA,yX2Iu4--Z6QK7kfEvvpgHg,5,202,9019
5202436,_Vr3sRY9YaGewnDdnGyD1Q,KMQRbvCApthHMxfM3r-dOg,1,992,27486
2553370,kXt6tPSGLWhWTiXO7XPjuA,azE1DNVQFBU8boVbaJhj7w,4,461,9992
4021596,4KbUaerUBoiUwZGMHKVFxQ,941AKOPQOAu3POXoDL7pSg,4,762,22486
780470,m7z-tX6XDZ27xGhGjnI21w,j7MeCj35oocNkfvuWntDrg,2,127,5632
2437971,2_7J6H7htuNcFCn9o9nENg,3l54GTr8-E3XPbIxnF_sAA,4,451,644
1142667,8DEyKVyplnOcSKx39vatbg,82YGtjc5KKikNiqBZ33qzw,4,235,4080
527571,nXMMoDzXRByQiWH9cf-FAQ,33WmYtQdklKb4OlEjnH6vQ,5,99,4537
1566752,ia3kezgvnboBaiv13WUuhA,BvrG8XMpTtlJYWhOCbnpaQ,5,308,9845
1727143,tCbEkK11lnqeaNVkhlurrQ,z-AYuq_2toTpyaP87pxx_A,3,301,10787
4575310,7yqrpYxl2cJ4_jqOIa9Z2w,cEcTtJIc0h3rRuJWoTgcMg,1,880,25201
208094,ea_yLwIRa9tQpJ4GCy4N3w,CNRXPwmj5EvSNdXnOXcpJg,4,42,1195
3689470,4PQhC-zTQ4ACEN0-r39JuQ,ageCiTcynvX7xq5fdeTtWA,4,714,21414
4189398,8ydnqYbyrsl-Ri0TRxgSjA,_ZfjpSEO5ntk-1hbnwCR4g,3,809,14069
3776686,RBZ_kMjowV0t6_nv2UKaDQ,ixpTeFwGnEA-KUWUuNV_Fg,5,599,1820
1324057,TbhyP24zYZqZ2VJZgu1wrg,bN-B_n-tDPU_mwOFNWPbXA,4,153,8520
2266571,PeLGa5vUR8_mcsn-fn42Jg,jBhOVAEdnzCJvgSnvA4UDw,5,413,13510
290231,1DsuFRjdW0gDA23Xswzoqg,MDoI5wE1eCLEZUNL-IVerg,4,57,2441
4435071,f3rsrc5zZrVAiUr8PW8lVQ,q50PTYB15EO2jEwgv-9vrA,1,854,9266
4856168,alUuOskFSl1bODjnce2PpQ,TougouQiVvK8JD963HH-dQ,4,934,26251
4368673,dqKGX-Zz61Cz62S86mHNmg,UH6mET5JYZR6yPDVpTG9Og,3,841,22356
740168,Pu2s5d_5E_dplzZQ3sFUfw,LpVNpw2-Bn9iHVON33auKw,3,141,5467
710152,m7z-tX6XDZ27xGhGjnI21w,QfPspHUnywGU-6PImG_y1Q,3,127,5315
4855908,alUuOskFSl1bODjnce2PpQ,aEnoF_79jQE83s-I756n8w,4,934,270
4831166,eiHAgG1Aclo8wgtMtbeplw,_WvEXsx2eZ53lTWHlIx9kg,5,927,4322
3591947,Kgxvv4DFWimTD3DlBhjbmw,x-ZnHkRIhpGwZ_7VwiKlRg,5,691,20880
2327568,PeLGa5vUR8_mcsn-fn42Jg,8Zqh2jwtncA3N4fWEMTvZQ,4,413,1433
4603046,eAJ3Ip0vh-zuk_BmcmchYA,4KZRFxciaKfTD7qbS55b7g,5,888,1657
4252884,UDFIZXP0kOb2xKoYToTS6w,g5tBeLmuEAv5qh8J6ncEJA,4,814,23873
64338,R0cisAa6G6C3S8300CG5Cw,cTJjTKz2huGZ-ElScC2pSw,4,13,553
188158,iCG9Z_4TDOxMG_aLWM6LHw,Vy3geS_HXBY0FQttgdHa4A,5,37,918
3920788,oIxsWOWytMmV4bf_ffo01w,dPWHFb_sDduzcJdOZSqR5Q,5,755,21747
4030755,MMf0LhEk5tGa1LvN7zcDnA,mVomtOMgBxbGvdPSaF2HjQ,5,715,1664
3288390,1fNQRju9gmoCEvbPQBSo7w,#NAME?,3,561,18933
4382464,sjWvk3DZapZ-9ULAFtDmYw,UY13CTgUqriT-fMxT2APLw,5,832,5451
3445729,hMWX2HUTPcP7a-aFBbv-bg,fL-b760btOaGa85OJ9ut3w,2,652,7497
4154590,MMf0LhEk5tGa1LvN7zcDnA,4aF5GfnVkJPj9IwJ2yxPtQ,5,715,4569
1853690,aq7PsU-EerT2gSPsBc_FCw,8ZkDcybfz6if9Bc5R9UxKg,1,361,11506
442476,YJNVwDdzwjwhptzh9y2vBg,jH72pWtc1KXavB3zNtOu9A,5,85,3196
2328633,JY_--xgbF2WYzGywcFKf0A,OmPHtR7w8hg2Z3lf7VALxw,5,435,13852
2481410,cZMn2p8HbzEkFknbvM8e9A,4oPqNwH6oULYu_X_L4A5xw,1,439,14460
1021178,Rzf35jKV8e8EJdssrae_AA,UceIYWaKErRX_CSviEgVuw,5,202,6784
4151920,4XRgbXEvo4O2MChto-sewg,8jU7bbmfDvPnfPL_ztNrIw,5,798,22961
3616476,H7fr4A3OlKtDr-sNn8BIlw,YaTlfyPieOXwHH16wzieFg,4,698,21016
4658377,1a8meiVWspD0V-mf0j_C8w,3_A59jPniLD5ViVuKMYpJw,5,899,1405
2216797,YRcaNlwQ6XXPFDXWtuMGdA,91xj7pEBttp3i6bJMJeBpg,4,321,13416
4514282,tyaqaJlJkrqqHiCoUg2WCw,QZ0bm43bDSfiaaYTfc00hw,5,867,24562
474681,gwIqbXEXijQNgdESVc07hg,iQz9XsaWS-ehRQCOVuF0OQ,2,94,3883
290362,1DsuFRjdW0gDA23Xswzoqg,OqBT4e6wJCMhFUc-je_rxg,5,57,2558
1204594,fbXEFxq9v8WqAWsMjmzvew,Zufla2T72hkJLJAZ0i4mcQ,2,242,7969
3776627,RBZ_kMjowV0t6_nv2UKaDQ,g0sa5P1DQi0B12PBdHqAmA,5,599,21687
3129458,osQ4bMibJLmMPAtovvEkJw,wLCFUsUWF3hhGKdHA3BqaA,5,573,11831
22410,kRSm3Y3DdfIM7etuY4APhg,qjYhAxibnS2M5IybPd5Yfw,4,3,321
1908669,QuZbJquRtbY9O9JrB9NpxQ,ViErpcikhbAjsDcpdAfwSQ,4,311,4578
5047365,Bf-X9oxiiRvzgrwguUWoeg,tEfvf1cznLZUIeTcKKpAIw,4,963,4958
3413569,RBZ_kMjowV0t6_nv2UKaDQ,2weQS-RnoOBhb1KsHKyoSQ,5,599,3514
564035,NT0qlEWAzKPdpwKjhfXKOA,gjvB5oE8lcTLSdjphaEorw,1,102,4604
1271429,IxiVty8zfZC093jiaFaG3A,qeJnMI5RmyJ2TZvkqvjn6Q,3,249,8271
1200485,Uwu72w77MPox942_GnCS7g,j1yBqI57HIyVP_e1N374cQ,5,221,3625
2985344,FJBujph2sgryNCd7EItcTg,S5o2kplwZtc9XWdktq_GcQ,4,564,4706
2148446,o68A_3bAJTge-ioGXHdxKA,T-wer_1iIXs692gYrTriDg,4,350,13112
3645301,EBDWVh0sE3HgiqgMuXBsuQ,dN2j7NLXmYaTsckj384biw,5,702,21101
474720,gwIqbXEXijQNgdESVc07hg,N-n-fqNBbZQWZpjbjbog0Q,3,94,3922
478050,SYVqJnYggqUEvyzKJfZnaA,WICxQIYfM4dpIx16Tn5ofw,5,97,4013
3265158,PKEzKWv_FktMm2mGPjwd0Q,WPCgtEG-bJt0cZtnM-x7yw,4,411,9688
4754182,unhMLq7m1HiDl98cS2_sUA,9q9jqMIcKIEy8bO9aLi_Sg,5,916,25935
833797,OzNz8Gkc-LBxwH7wsXYnZw,sghUmnrVFGxvldZQT-mtyg,5,161,5890
212453,dIIKEfOgo0KqUfGQvGikPg,COOPOGXlIJHK_bIvMKeAPQ,4,43,1572
1536316,8DEyKVyplnOcSKx39vatbg,BCAw9a_kyx2RddRH9tMmKQ,4,235,9640
1806942,o68A_3bAJTge-ioGXHdxKA,uGupeWqih0yIcCg8anM1PA,4,350,4755
3748719,UwTt6TzEP8Ae1g9KEEKccA,EqROoZJESfjvV6r03gPyCg,4,732,21641
3113032,#NAME?,Idy1tSaSqH9oFDX8vkq4_g,3,572,17703
212480,dIIKEfOgo0KqUfGQvGikPg,DC8zWCPRhYa_3EGyz3g7EQ,5,43,1599
4767546,NFgvM7LMx5Ocsxr7J2_sVA,SBNucLXc9dQP6VBj__XOmQ,5,919,3631
2713220,gSO_NFz9zJaddMbldkfOfw,eQmGP0FEnewPoW_jBXsg4A,4,483,15812
5178164,BTxxGYdw8CNV7UZGc9YU1Q,5Zc41a446gV3K_o7CDs69Q,2,989,11055
1010050,FwgT_pZzsLCRPROEonT0fQ,qQOs9v-lm7Vc6KH_0X7SOQ,4,200,6734
1944368,vwi68eg4bmJHMSYq3jP2OQ,CUZu35ngL2-NyXIUuXEX0w,3,366,12208
2709058,PeLGa5vUR8_mcsn-fn42Jg,bp5ARRJu3_8CBsAS4tOWhA,2,413,15784
444165,98p5l3jhMT3KGs17hdm26w,T-eEjmbEeQ53ezioW_9vxQ,5,86,3223
2448922,25W8CVIdQDIkyPb8ISCGpQ,pTW_ftmlevgZzUpWztP0Cg,3,404,10794
872996,yRB4UrgnLs3BxbVM1QQ0Gw,Q0cecaxOmJZSdxsenqFqgg,5,169,6085
3645319,EBDWVh0sE3HgiqgMuXBsuQ,Tp07u-0AOFRfQhtNpAXaQA,2,702,21108
710185,m7z-tX6XDZ27xGhGjnI21w,5fg-RNWNbqyGn8b8wqe4QQ,4,127,5343
2675330,JoT5g6CXb8CBQ_QLmKnIRA,emOpqfJTtRHMd8dUg_AAsw,2,494,1970
290393,1DsuFRjdW0gDA23Xswzoqg,TIqOCRMRVjZ2zukO93axdQ,3,57,2586
1725584,QuZbJquRtbY9O9JrB9NpxQ,_6hReDyVSr94W2WMO1LJLw,5,311,10760
3532395,skN5m81T9YoqYwP02rBr5w,n8hRciFiLRm1uuX4iBjJhg,5,676,20467
1650948,QuZbJquRtbY9O9JrB9NpxQ,uKnQQDArO9bu4tAbGZ4epw,3,311,10373
290245,1DsuFRjdW0gDA23Xswzoqg,Co4cQNWyAYv7Hw8jKcEKJg,4,57,1465
1542433,pvwEROiu2kfTqyp6cG2HIA,hTdJAjSZtHWwqqh5cCeAfA,5,296,9817
1877425,YRcaNlwQ6XXPFDXWtuMGdA,2Hc_JqGw01a2PlOlXtniaQ,3,321,11769
1149161,DKdttAvXagfAfNFIKeApuw,bAZnIuqxB9RHu-Mz_HBeJg,3,213,2538
3624663,pMefTWo6gMdx8WhYSA2u3w,XQJDkHaLsDU1oVVl8LIUcQ,2,557,21055
891207,VbujJmLGS5MBknAhSwnqUg,NyLYY8q1-H3hfsTwuwLPCg,2,174,908
3766401,nUN6kJmhSoKMfz2zxhUbQQ,uBDSWcwPbhYs3CBwiaLYQA,5,734,21685
3649510,PKEzKWv_FktMm2mGPjwd0Q,0laIzUamNI0LAl2HBb70lw,5,411,13973
2955944,pMefTWo6gMdx8WhYSA2u3w,NgQmlTGtYUQHJbzUBBHvfA,4,557,9579
3536778,tH0uKD-vNwMoEc3Xk3Cbdg,SFaIhuHpxnM0PJLQB1uAHw,5,533,20476
2880784,zQ8nG2DemIq9cC0zjAMIgw,xyskSLRWf5ixBWSYk5hnDQ,2,544,16593
4231208,Ga9DnmdmhE0Zzs_jRtmrfA,LDML6VqV4r4MVQXqZ2hTrQ,4,819,23671
3258938,6aSVrKFKo8GyfmU6VmGYTg,T_uWz_xoYH4AYLEFb7dbCg,2,625,1319
3393822,aQJtyvmZg3kCd-tfZ6PLeg,hgeXEGD9lRX4ohj7afSJnw,3,637,19747
4251813,oIxsWOWytMmV4bf_ffo01w,HhcBx0LSDkxRBKMkvkwSoA,3,755,23832
3708316,ZYZNcugF3xUEGyLOVGiZ0Q,R6jpwPBe9edy0P64uyaLKA,2,719,19037
5170453,6-g1Aw92UoDijvc4k-wWdw,apsBG_g1P3XKzP5mHyzrNA,5,988,27292
2067268,YRcaNlwQ6XXPFDXWtuMGdA,_H275sBtkJX0yJ5Br_vM0A,3,321,12903
2906157,PKEzKWv_FktMm2mGPjwd0Q,Q7ckyYqs9wh1gsRhcjEd0Q,2,411,16763
1928963,ZY6S9hKpSPSHDC53OSnr8A,6qdS6zB4OJ04OfrYIgm-zg,4,380,12152
4856106,alUuOskFSl1bODjnce2PpQ,KyIZJsIr0HiM8OCv2WCcpQ,4,934,7906
4918529,4d13xAX2jp2EbGF8I9eZZw,CQDJ2y9sLxc0HfwNO5R3Ew,5,945,4215
2756132,PKEzKWv_FktMm2mGPjwd0Q,R_ZlcX46pPdjhjmfd043LA,3,411,8863
1458672,scxru9b25XTbrKdVt-FiUQ,LtDYRcMJbJPhXPEklT29Fw,5,285,9186
4230486,Ga9DnmdmhE0Zzs_jRtmrfA,eMVMgy_GWkAUT5JjFkJFkw,4,819,23578
1945401,YRcaNlwQ6XXPFDXWtuMGdA,jM6JjZXFAQQANwdlEwbH3g,5,321,3971
2546067,Y9kqjPcj-QCsH48PWATQ3g,UutHMmZx1CQcjiyfmVa_7g,3,481,12423
4251840,oIxsWOWytMmV4bf_ffo01w,NI3xvN6p0qhvUkKirbKokA,4,755,5589
3481127,VY229X2pjyVuX_PFjSSbPw,1QPPvNie703aVAM-elctCQ,5,669,20181
3544542,89R0mC9DUwc-P1UCoh8s6w,Atk1wlFBAjbxczwL0uwQVg,5,679,20540
1059258,DG1QPjVVsCcXiKP3xGh3pQ,DYeqmpmGgCDaPD6u0nxYLA,4,187,6898
3219050,m6AS-3k8nevVj2rVnvb4JQ,duw-3Aj7gAKbQG-isS5UtQ,2,591,18357
4592154,nDV-9a37-ckn73jdZIuIXw,bmcxT_geMvzExMb6Hpifgg,1,882,16357
200756,W7wzsmg-XOKAHHZda9-Pgw,zlpLjbwrKuNs8zROgB_qUQ,4,40,791
4923627,l-9pUi-UypWR-51x44hw6w,2YZ0gKvOsrdbZ7LKdxRhxA,1,947,26465
3624622,pMefTWo6gMdx8WhYSA2u3w,mHF0o2vIrY6VV3jRkwZFiA,3,557,21037
1496639,ZoNEuIMtwJ4BFTG5zs7aqQ,HloEEXm_QzEpycuwA_RtQA,3,279,9608
1111403,TbhyP24zYZqZ2VJZgu1wrg,0O3H5plJx-Cq2A80qFVW5w,4,153,7268
3330950,5snWEoA7Qsu-H7nY4aTpAQ,3S9oxEiwPLUb_FLYjhaceA,5,623,19289
1946674,-50XWnmQGqBgEI-9ANvLlg,CWh5Jvne98_jz0GO7hbzHw,5,367,12315
2839051,zgV0ZroIF956gw4cul8MHA,JwdaZZJeib5m1_95CRI02w,4,521,16499
330957,eFqg1qaOBHq_Od6fRlMcWA,IfY8pv-UtdX3PSjz5Kvuew,5,68,2793
213480,dIIKEfOgo0KqUfGQvGikPg,9pkcj5Lo9laX-bGdiASriA,4,43,1950
5178171,BTxxGYdw8CNV7UZGc9YU1Q,dQrDogW_V4fB83vTTAP5eA,5,989,27456
2523362,c3_AdjAlMy4EJYQhuXADgA,ehsolYiySNjC7UClW_PahQ,5,473,5551
2825137,c3_AdjAlMy4EJYQhuXADgA,GI9nWATB9s_1ECMSNnXEJA,5,473,16363
3577891,PKEzKWv_FktMm2mGPjwd0Q,hcEnLRdLcIZurxiYJ_h41w,4,411,20711
2500866,PeLGa5vUR8_mcsn-fn42Jg,5EIJCSrXLHvM2HEoKCejpw,2,413,4263
2802285,v4fT6mIxgjho_CLR2wiXvg,nOnyzCNbWCPu-I8XskU1PA,4,530,16286
3013006,PKEzKWv_FktMm2mGPjwd0Q,pKk7jCFIm96qDdk0laVT2w,5,411,4303
1984446,VsCfXwyXAlot_txADiLv6g,Iq7NqQD-sESu3vr9iEGuTA,5,378,143
1034102,Uk-PA5mk2A8NMjRdeBYJiw,Wxxvi3LZbHNIDwJ-ZimtnA,4,204,383
471275,gwIqbXEXijQNgdESVc07hg,Y26jpAk8GPOj0-oqHcUpCA,2,94,3561
1877436,YRcaNlwQ6XXPFDXWtuMGdA,3QRdvd5F6rnKzLLb1mIg6Q,4,321,11777
491004,fVILhIglx6RNOXQba5t4kQ,IB8zLlGraOg9LU7qQVLPyg,5,98,1808
2587054,PKEzKWv_FktMm2mGPjwd0Q,ZpMoI5EECS6Rm7KigN1gPg,4,411,889
4702715,gVmUR8rqUFdbSeZbsg6z_w,twX6mYg7TT1ImLUJflt5Tg,5,908,25606
2328640,JY_--xgbF2WYzGywcFKf0A,qzlysItZspdFy5wbKvKYpA,5,435,7396
1945373,YRcaNlwQ6XXPFDXWtuMGdA,NvWjSruIUunXMI1EsUWo1Q,4,321,309
2270478,jfUTkA8sIhiw5ahn9-9HPg,16-Ne-iDt5HpHWIP9fOmhw,4,402,13431
5058685,4LHZzxTvMo6xjH5yXLAaxg,TnO9SmZoRNfJlbNV1wBKYw,3,966,16717
4451407,bOM7sIuB_yjHm46shPacoQ,0iRi1_TyI92VBmn3h-fSaQ,5,855,375
704283,EpD7gvvA7z0XhksxIqe9vg,Lq9rYrwvWV5QDBYzq7MGHQ,4,122,5268
1825338,-594af_E7Z9VVjQc9pJK3g,K5XjxDyq3ZIjUhbtLaW4ZQ,4,336,11400
1149110,DKdttAvXagfAfNFIKeApuw,sqgwWpGfJZAaKQQTC9J0PA,5,213,7673
3798149,noY3yU_h40qeo-hkXGb4CA,ABJjxuO6oh5D9R48-eAUdQ,2,744,20368
2573314,53JHz4dbMg9JfuzakOZK4A,IJ907MovIEUy9PzAE1JjUA,4,433,15154
4474563,6oXoXL5yDWc4jhkmCXJUuw,kX4dzdrbGhJ5bXZQdiH2tA,4,856,24436
916654,yCaDISH0R8e5U376zDWTpQ,9BBWtaSvsootDkKTVBgv_A,5,181,2076
4359363,YgC5A_oMsF4n7zOcSJ55tA,#NAME?,3,843,333
3645735,9w-cC26Oe48rdzN1mh13sg,QuybD_bJcAB2CHcpTfREYg,5,703,21134
474417,gwIqbXEXijQNgdESVc07hg,pYq3_GetBLzBZ6OQPcplRA,4,94,3801
4623774,bpgbVPJcG-wQ4cNBcPPIxw,Tquz1qBWYUb5yPNJGfr0yw,4,892,14013
187417,iCG9Z_4TDOxMG_aLWM6LHw,GIfZNMP0oIJCje_Xp0Bgrw,4,37,880
5176622,6-g1Aw92UoDijvc4k-wWdw,UOzY6uJKu6sOMJuaH9IZLw,2,988,27368
4513722,N0qq4upibIRvLzE2SzVPtQ,aVX_ix4X696Y49jql0enmA,4,864,3445
2981299,1fNQRju9gmoCEvbPQBSo7w,KAyQ07GqrfP1VW5MhxvEHg,3,561,4961
3295565,i7mBC7m7k2FLrdVUx0UqUg,Ejl2X5njahhqUutgfGFwOg,4,601,19026
3795501,ZYZNcugF3xUEGyLOVGiZ0Q,Jwp4UFa93ENe-0REPo5hCQ,5,719,15288
1536927,7PIjuZdzwoe-QfRlCFhKLg,xxo0GsAFxQzUGStmCG6jWw,4,300,9705
1747925,h07Tq-a4IeMXlNMZCXAzAg,4OUGSeQeASZGn9nSb8Ialg,5,334,10891
5186803,euHaL6qnJVCnofHP5i3N8w,TysP7COEyCzMTOTjk_sYrA,4,991,26657
1747930,h07Tq-a4IeMXlNMZCXAzAg,lKZGxLaok4FLQODdw28Ubg,3,334,10896
2067219,YRcaNlwQ6XXPFDXWtuMGdA,vQuWhr06xDu6hgqUHhqc6w,3,321,12872
